Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QA","Live Animals","229","United Kingdom of Great Britain and Northern Ireland","5112","Stocks","1068","Ducks","2018","2018","1000 Head","2084","","Official data",""
"QA","Live Animals","229","United Kingdom of Great Britain and Northern Ireland","5112","Stocks","1072","Geese and guinea fowls","2018","2018","1000 Head","162","","Official data",""
"QA","Live Animals","229","United Kingdom of Great Britain and Northern Ireland","5111","Stocks","1016","Goats","2018","2018","Head","104000","","Official data",""
"QA","Live Animals","229","United Kingdom of Great Britain and Northern Ireland","5111","Stocks","1096","Horses","2018","2018","Head","419891","Im","FAO data based on imputation methodology",""
"QA","Live Animals","229","United Kingdom of Great Britain and Northern Ireland","5111","Stocks","1034","Pigs","2018","2018","Head","5055000","","Official data",""
"QA","Live Animals","229","United Kingdom of Great Britain and Northern Ireland","5111","Stocks","976","Sheep","2018","2018","Head","33781000","","Official data",""
"QA","Live Animals","229","United Kingdom of Great Britain and Northern Ireland","5112","Stocks","1079","Turkeys","2018","2018","1000 Head","4100","","Official data",""
"QA","Live Animals","215","United Republic of Tanzania","5111","Stocks","1107","Asses","2018","2018","Head","187651","Im","FAO data based on imputation methodology",""
"QA","Live Animals","215","United Republic of Tanzania","5114","Stocks","1181","Beehives","2018","2018","No","3019784","Im","FAO data based on imputation methodology",""
"QA","Live Animals","215","United Republic of Tanzania","5111","Stocks","866","Cattle","2018","2018","Head","27427658","Im","FAO data based on imputation methodology",""
"QA","Live Animals","215","United Republic of Tanzania","5112","Stocks","1057","Chickens","2018","2018","1000 Head","37963","Im","FAO data based on imputation methodology",""
"QA","Live Animals","215","United Republic of Tanzania","5112","Stocks","1068","Ducks","2018","2018","1000 Head","1359","Im","FAO data based on imputation methodology",""
"QA","Live Animals","215","United Republic of Tanzania","5111","Stocks","1016","Goats","2018","2018","Head","18385463","Im","FAO data based on imputation methodology",""
"QA","Live Animals","215","United Republic of Tanzania","5111","Stocks","1034","Pigs","2018","2018","Head","521716","Im","FAO data based on imputation methodology",""
"QA","Live Animals","215","United Republic of Tanzania","5111","Stocks","976","Sheep","2018","2018","Head","7782332","Im","FAO data based on imputation methodology",""
"QA","Live Animals","231","United States of America","5111","Stocks","1107","Asses","2018","2018","Head","51973","Im","FAO data based on imputation methodology",""
"QA","Live Animals","231","United States of America","5114","Stocks","1181","Beehives","2018","2018","No","2803000","","Official data",""
"QA","Live Animals","231","United States of America","5111","Stocks","866","Cattle","2018","2018","Head","94298000","","Official data",""
"QA","Live Animals","231","United States of America","5112","Stocks","1057","Chickens","2018","2018","1000 Head","1973380","Im","FAO data based on imputation methodology",""
"QA","Live Animals","231","United States of America","5112","Stocks","1068","Ducks","2018","2018","1000 Head","7373","Im","FAO data based on imputation methodology",""
"QA","Live Animals","231","United States of America","5111","Stocks","1016","Goats","2018","2018","Head","2639000","","Official data",""
"QA","Live Animals","231","United States of America","5111","Stocks","1096","Horses","2018","2018","Head","10479246","Im","FAO data based on imputation methodology",""
"QA","Live Animals","231","United States of America","5111","Stocks","1110","Mules","2018","2018","Head","295","Im","FAO data based on imputation methodology",""
"QA","Live Animals","231","United States of America","5111","Stocks","1034","Pigs","2018","2018","Head","74550200","","Official data",""
"QA","Live Animals","231","United States of America","5111","Stocks","976","Sheep","2018","2018","Head","5265000","","Official data",""
"QA","Live Animals","231","United States of America","5112","Stocks","1079","Turkeys","2018","2018","1000 Head","244750","","Official data",""
"QA","Live Animals","240","United States Virgin Islands","5111","Stocks","1107","Asses","2018","2018","Head","56","Im","FAO data based on imputation methodology",""
"QA","Live Animals","240","United States Virgin Islands","5111","Stocks","866","Cattle","2018","2018","Head","8128","Im","FAO data based on imputation methodology",""
"QA","Live Animals","240","United States Virgin Islands","5112","Stocks","1057","Chickens","2018","2018","1000 Head","43","Im","FAO data based on imputation methodology",""
"QA","Live Animals","240","United States Virgin Islands","5111","Stocks","1016","Goats","2018","2018","Head","4134","Im","FAO data based on imputation methodology",""
"QA","Live Animals","240","United States Virgin Islands","5111","Stocks","1096","Horses","2018","2018","Head","306","Im","FAO data based on imputation methodology",""
"QA","Live Animals","240","United States Virgin Islands","5111","Stocks","1110","Mules","2018","2018","Head","4","Im","FAO data based on imputation methodology",""
"QA","Live Animals","240","United States Virgin Islands","5111","Stocks","1034","Pigs","2018","2018","Head","2667","Im","FAO data based on imputation methodology",""
"QA","Live Animals","240","United States Virgin Islands","5111","Stocks","976","Sheep","2018","2018","Head","3264","Im","FAO data based on imputation methodology",""
"QA","Live Animals","234","Uruguay","5111","Stocks","1107","Asses","2018","2018","Head","1657","Im","FAO data based on imputation methodology",""
"QA","Live Animals","234","Uruguay","5114","Stocks","1181","Beehives","2018","2018","No","556107","","Official data",""
"QA","Live Animals","234","Uruguay","5111","Stocks","866","Cattle","2018","2018","Head","11468000","","Official data",""
"QA","Live Animals","234","Uruguay","5112","Stocks","1057","Chickens","2018","2018","1000 Head","31678","","Official data",""
"QA","Live Animals","234","Uruguay","5112","Stocks","1068","Ducks","2018","2018","1000 Head","204","Im","FAO data based on imputation methodology",""
"QA","Live Animals","234","Uruguay","5112","Stocks","1072","Geese and guinea fowls","2018","2018","1000 Head","57","Im","FAO data based on imputation methodology",""
"QA","Live Animals","234","Uruguay","5111","Stocks","1016","Goats","2018","2018","Head","17936","Im","FAO data based on imputation methodology",""
"QA","Live Animals","234","Uruguay","5111","Stocks","1096","Horses","2018","2018","Head","408881","","Official data",""
"QA","Live Animals","234","Uruguay","5111","Stocks","1110","Mules","2018","2018","Head","4080","Im","FAO data based on imputation methodology",""
"QA","Live Animals","234","Uruguay","5111","Stocks","1034","Pigs","2018","2018","Head","130334","","Official data",""
"QA","Live Animals","234","Uruguay","5112","Stocks","1140","Rabbits and hares","2018","2018","1000 Head","64","Im","FAO data based on imputation methodology",""
"QA","Live Animals","234","Uruguay","5111","Stocks","976","Sheep","2018","2018","Head","6399000","","Official data",""
"QA","Live Animals","234","Uruguay","5112","Stocks","1079","Turkeys","2018","2018","1000 Head","134","Im","FAO data based on imputation methodology",""
"QA","Live Animals","235","Uzbekistan","5111","Stocks","1107","Asses","2018","2018","Head","222975","","Official data",""
"QA","Live Animals","235","Uzbekistan","5114","Stocks","1181","Beehives","2018","2018","No","574153","","Official data",""
"QA","Live Animals","235","Uzbekistan","5111","Stocks","1126","Camels","2018","2018","Head","19426","","Official data",""
"QA","Live Animals","235","Uzbekistan","5111","Stocks","866","Cattle","2018","2018","Head","12814000","","Official data",""
"QA","Live Animals","235","Uzbekistan","5112","Stocks","1057","Chickens","2018","2018","1000 Head","53286","Im","FAO data based on imputation methodology",""
"QA","Live Animals","235","Uzbekistan","5111","Stocks","1016","Goats","2018","2018","Head","3806000","","Official data",""
"QA","Live Animals","235","Uzbekistan","5111","Stocks","1096","Horses","2018","2018","Head","242470","","Official data",""
"QA","Live Animals","235","Uzbekistan","5111","Stocks","1034","Pigs","2018","2018","Head","58856","","Official data",""
"QA","Live Animals","235","Uzbekistan","5112","Stocks","1140","Rabbits and hares","2018","2018","1000 Head","507","","Official data",""
"QA","Live Animals","235","Uzbekistan","5111","Stocks","976","Sheep","2018","2018","Head","17775000","","Official data",""
"QA","Live Animals","235","Uzbekistan","5112","Stocks","1079","Turkeys","2018","2018","1000 Head","666","Im","FAO data based on imputation methodology",""
"QA","Live Animals","155","Vanuatu","5111","Stocks","866","Cattle","2018","2018","Head","176738","Im","FAO data based on imputation methodology",""
"QA","Live Animals","155","Vanuatu","5112","Stocks","1057","Chickens","2018","2018","1000 Head","878","Im","FAO data based on imputation methodology",""
"QA","Live Animals","155","Vanuatu","5111","Stocks","1016","Goats","2018","2018","Head","28137","Im","FAO data based on imputation methodology",""
"QA","Live Animals","155","Vanuatu","5111","Stocks","1096","Horses","2018","2018","Head","7253","Im","FAO data based on imputation methodology",""
"QA","Live Animals","155","Vanuatu","5111","Stocks","1034","Pigs","2018","2018","Head","100581","Im","FAO data based on imputation methodology",""
"QA","Live Animals","236","Venezuela (Bolivarian Republic of)","5111","Stocks","1107","Asses","2018","2018","Head","440000","Im","FAO data based on imputation methodology",""
"QA","Live Animals","236","Venezuela (Bolivarian Republic of)","5114","Stocks","1181","Beehives","2018","2018","No","11269","Im","FAO data based on imputation methodology",""
"QA","Live Animals","236","Venezuela (Bolivarian Republic of)","5111","Stocks","866","Cattle","2018","2018","Head","16960156","Im","FAO data based on imputation methodology",""
"QA","Live Animals","236","Venezuela (Bolivarian Republic of)","5112","Stocks","1057","Chickens","2018","2018","1000 Head","121811","Im","FAO data based on imputation methodology",""
"QA","Live Animals","236","Venezuela (Bolivarian Republic of)","5111","Stocks","1016","Goats","2018","2018","Head","1331166","Im","FAO data based on imputation methodology",""
"QA","Live Animals","236","Venezuela (Bolivarian Republic of)","5111","Stocks","1096","Horses","2018","2018","Head","522408","Im","FAO data based on imputation methodology",""
"QA","Live Animals","236","Venezuela (Bolivarian Republic of)","5111","Stocks","1110","Mules","2018","2018","Head","72000","Im","FAO data based on imputation methodology",""
"QA","Live Animals","236","Venezuela (Bolivarian Republic of)","5111","Stocks","1034","Pigs","2018","2018","Head","3687442","Im","FAO data based on imputation methodology",""
"QA","Live Animals","236","Venezuela (Bolivarian Republic of)","5112","Stocks","1140","Rabbits and hares","2018","2018","1000 Head","465","Im","FAO data based on imputation methodology",""
"QA","Live Animals","236","Venezuela (Bolivarian Republic of)","5111","Stocks","976","Sheep","2018","2018","Head","610553","Im","FAO data based on imputation methodology",""
"QA","Live Animals","237","Viet Nam","5114","Stocks","1181","Beehives","2018","2018","No","283786","Im","FAO data based on imputation methodology",""
"QA","Live Animals","237","Viet Nam","5111","Stocks","946","Buffaloes","2018","2018","Head","2425105","","Official data",""
"QA","Live Animals","237","Viet Nam","5111","Stocks","866","Cattle","2018","2018","Head","5802907","","Official data",""
"QA","Live Animals","237","Viet Nam","5112","Stocks","1057","Chickens","2018","2018","1000 Head","316916","","Official data",""
"QA","Live Animals","237","Viet Nam","5112","Stocks","1068","Ducks","2018","2018","1000 Head","76911","","Official data",""
"QA","Live Animals","237","Viet Nam","5111","Stocks","1016","Goats","2018","2018","Head","2683942","","Official data",""
